0.02945	0.023864	0.020835	0.025206	0.028569	0.024855	0.024133	0.024399	0.023242	0.023526	0.021458	0.022134	0.024255	0.01897	0.021121	0.023245	0.029838	0.021011	0.01044	0.047846	0.019298	0.021952	0.021954	0.022721	0.022042	0.022404	0.020746	0.025613	0.035274	0.028614	0.024168	0.021114	0.018619	0.015733	0.017346	0.015624	0.017758	0.017947	0.017799	0.024094	0.025444	0.02955	0.024369	0.032314	0.026408	0.03782	0.049754	0.050825	0.077901	0.087803	0.10289	0.14459	0.15991	0.20029	0.24895	0.29157	0.37738	0.56452	0.50522	0.72716	0.617	0.6314	0.49743	0.55136	0.50372	0.31241	0.25533	0.20605	0.16494	0.14361	0.11969	0.090705	0.06865	0.052049	0.053592	0.038917	0.027409	0.030022	0.024932	0.02076	0.024091	0.025433	0.026766	0.033304	0.12336	0.05892	0.027644	0.015756	0.017743	0.015739	0.015195	0.014312	0.014562	0.015338	0.015551	0.020957	0.017596	0.019492	0.015604	0.020849	0.018534	0.022536	0.02218	0.031247	0.024132	0.027107	0.026516	0.026794	0.025425	0.025824	0.041125	0.038932	0.033673	0.039219	0.031531	0.032396	0.023849	0.029089	0.027522	0.023192	0.02506	0.026365	0.024286	0.021283	0.02262	0.020606	0.018283	0.014921
0.028793	0.020169	0.019912	0.020882	0.032251	0.020442	0.021629	0.039259	0.033209	0.025527	0.021617	0.018131	0.024794	0.022443	0.022677	0.025336	0.025531	0.020775	0.023472	0.018639	0.036548	0.18467	0.038361	0.021459	0.020163	0.02513	0.025331	0.031399	0.041633	0.037592	0.026233	0.02333	0.023102	0.019381	0.016623	0.023197	0.017793	0.018987	0.020462	0.016315	0.020672	0.02331	0.02619	0.031286	0.036061	0.039198	0.059555	0.070295	0.095233	0.091934	0.11893	0.14052	0.17279	0.20696	0.20034	0.33624	0.41367	0.4856	0.60634	0.65354	0.66764	0.62804	0.70393	0.54685	0.32103	0.3277	0.22276	0.20762	0.16989	0.11143	0.12468	0.091467	0.077129	0.06323	0.058952	0.047431	0.033131	0.023798	0.026324	0.022341	0.019397	0.023791	0.02267	0.028104	0.040763	0.035959	0.018768	0.010724	0.016306	0.015491	0.013981	0.014904	0.017148	0.019304	0.021246	0.013655	0.021801	0.032613	0.014864	0.018168	0.020871	0.019907	0.037224	0.023136	0.04947	0.033853	0.02457	0.03151	0.029759	0.029937	0.030548	0.057312	0.064334	0.052169	0.037229	0.030367	0.030409	0.027535	0.039929	0.033462	0.037686	0.035696	0.079865	0.034451	0.022729	0.023845	0.019539	0.018067
0.026943	0.034696	0.016263	0.022584	0.0222	0.031163	0.018514	0.026267	0.023909	0.020401	0.018198	0.018814	0.021785	0.018693	0.024577	0.01976	0.016767	0.017642	0.017413	0.02007	0.01986	0.02195	0.025917	0.025506	0.029482	0.029868	0.026496	0.028065	0.028074	0.032464	0.025665	0.025768	0.032737	0.027058	0.022604	0.020343	0.018525	0.022036	0.022075	0.017898	0.02685	0.024862	0.02455	0.031913	0.032512	0.037002	0.051502	0.16046	0.081589	0.074551	0.11581	0.13026	0.16386	0.1839	0.24689	0.34409	0.38784	0.39571	0.53104	0.56664	0.59223	0.57611	0.51408	0.4383	0.4233	0.34034	0.24736	0.20931	0.15695	0.12358	0.10637	0.072704	0.065084	0.055946	0.045552	0.03782	0.03698	0.027932	0.029398	0.02555	0.023077	0.020468	0.025877	0.023811	0.031632	0.019168	0.020083	0.017648	0.018429	0.014122	0.015393	0.014184	0.016974	0.021187	0.019914	0.018361	0.020105	0.021188	0.02056	0.023506	0.026973	0.026606	0.030087	0.03243	0.029492	0.036529	0.030201	0.035988	0.034688	0.044077	0.036418	0.049699	0.095929	0.091235	0.045416	0.035614	0.032982	0.030601	0.02728	0.028832	0.028289	0.024891	0.039239	0.051996	0.02959	0.02892	0.024165	0.023744
0.021876	0.023098	0.025524	0.023521	0.042791	0.047996	0.074494	0.056237	0.023819	0.02498	0.02117	0.018316	0.019812	0.023279	0.016901	0.018908	0.017626	0.014241	0.019631	0.017832	0.021039	0.018279	0.019823	0.019316	0.020355	0.023442	0.021823	0.023729	0.021618	0.020419	0.02114	0.024009	0.020348	0.020195	0.024167	0.017835	0.015047	0.015802	0.014994	0.014691	0.020804	0.018625	0.021307	0.026085	0.029954	0.030441	0.047736	0.063965	0.068828	0.074121	0.090836	0.10069	0.13847	0.16542	0.21327	0.23975	0.28457	0.32916	0.39183	0.40724	0.44482	0.40459	0.39072	0.33915	0.3141	0.25739	0.20296	0.1787	0.142	0.11308	0.088169	0.072043	0.065019	0.056908	0.042193	0.044095	0.03239	0.029327	0.027177	0.02046	0.019626	0.026676	0.025304	0.026218	0.024325	0.022154	0.020626	0.014772	0.013153	0.015703	0.014257	0.016037	0.017474	0.019658	0.024736	0.02295	0.024247	0.024307	0.028016	0.021819	0.026178	0.015107	0.030824	0.024779	0.03379	0.034096	0.054055	0.043598	0.041863	0.048765	0.038178	0.052093	0.064365	0.04899	0.046735	0.03664	0.036399	0.035799	0.029337	0.025662	0.031334	0.027972	0.032446	0.028536	0.033147	0.036577	0.026992	0.018801
0.048761	0.027726	0.024612	0.025509	0.039914	0.058591	0.044109	0.042939	0.022878	0.017504	0.019003	0.017802	0.020261	0.016922	0.017753	0.02182	0.021936	0.023851	0.019113	0.019781	0.016177	0.021491	0.020418	0.022707	0.020979	0.023576	0.0242	0.025891	0.018658	0.02511	0.020311	0.021742	0.021821	0.017424	0.018046	0.016891	0.01778	0.011651	0.014768	0.020884	0.019889	0.019622	0.024874	0.026311	0.03362	0.043957	0.045537	0.059629	0.066989	0.07323	0.081688	0.097574	0.1219	0.30239	0.18063	0.20265	0.34701	0.32755	0.36749	0.35784	0.39528	0.36263	0.37616	0.30698	0.29885	0.22913	0.24316	0.15928	0.1429	0.11515	0.080464	0.075085	0.062679	0.052988	0.045187	0.030154	0.03022	0.029131	0.023149	0.021098	0.015959	0.022841	0.023191	0.01847	0.015466	0.017288	0.016576	0.018935	0.010451	0.013983	0.014774	0.012484	0.017602	0.018085	0.020762	0.026224	0.049663	0.03073	0.025144	0.024806	0.025889	0.028629	0.035927	0.035414	0.034864	0.035841	0.0363	0.04213	0.049195	0.050386	0.049691	0.046892	0.04547	0.049805	0.045047	0.03861	0.035236	0.034219	0.03234	0.030721	0.030259	0.032765	0.029387	0.025877	0.079742	0.11201	0.28115	0.18341
0.14758	0.033877	0.020738	0.023157	0.025179	0.024624	0.024716	0.02227	0.023106	0.019291	0.018707	0.01731	0.022183	0.017053	0.023117	0.020851	0.045878	0.024945	0.017321	0.016667	0.016781	0.017062	0.01935	0.017914	0.027028	0.024292	0.024404	0.026588	0.02587	0.023398	0.021156	0.022503	0.026126	0.020389	0.017387	0.018239	0.018282	0.015936	0.020545	0.019905	0.028289	0.022688	0.029417	0.037489	0.036442	0.054152	0.055171	0.071705	0.079794	0.079193	0.10934	0.095595	0.12199	0.11948	0.13661	0.21814	0.27772	0.35633	0.33491	0.039851	0.32444	0.27949	0.30257	0.25595	0.20819	0.20248	0.18044	0.26994	0.1572	0.11975	0.11669	0.09957	0.076617	0.059589	0.050978	0.03679	0.03363	0.031957	0.023517	0.018714	0.019237	0.003318	0.026482	0.022334	0.023233	0.032209	0.025756	0.021609	0.022482	0.020965	0.020227	0.019092	0.030077	0.03308	0.034998	0.032466	0.032134	0.038393	0.045931	0.050644	0.050596	0.034279	0.050749	0.047035	0.042716	0.043227	0.044424	0.048727	0.05743	0.052057	0.071216	0.082291	0.078498	0.069485	0.074198	0.059647	0.050746	0.041229	0.046276	0.03455	0.036676	0.038981	0.035079	0.031163	0.045088	0.027571	0.038745	0.046986
0.46562	0.35846	0.23681	0.28825	0.31048	0.43776	0.28022	0.33844	0.29218	0.31458	0.34082	0.33511	0.25416	0.25209	0.33596	0.26276	0.22943	0.24907	0.27111	0.256	0.29316	0.21613	0.27824	0.26757	0.18033	0.24557	0.25627	0.25781	0.2873	0.24307	0.27956	0.15729	0.2471	0.22264	0.25444	0.26039	0.18828	0.14134	0.18142	0.13668	0.36906	0.48661	0.27068	0.20468	0.39083	0.22169	0.33523	0.36278	0.35089	0.46004	0.29181	0.27352	0.4121	0.4898	0.40057	0.40102	0.46062	0.45291	0.38613	0.40113	0.32467	0.39206	0.52493	0.39301	0.48876	0.31297	0.30272	0.3125	0.36633	0.29041	0.19494	0.29158	0.14286	0.2718	0.25825	0.25724	0.28353	0.22309	0.29758	0.25486	0.24198	0.23386	0.24196	0.28852	0.18613	0.26046	0.22104	0.23483	0.18273	0.2214	0.18217	0.21116	0.13562	0.36052	0.55764	0.3668	0.31563	0.32998	0.3547	0.34592	0.4841	0.36375	0.47153	0.24958	0.19478	0.17106	0.1801	0.31708	0.10419	0.28722	0.42136	0.70014	0.078103	0.066787	0.12734	0.064014	0.054255	0.052872	0.059587	0.057812	0.0047053	0.043661	0.032361	0.029041	0.029731	0.025903	0.031122	0.026472
0.031187	0.010968	0.031625	0.025799	0.021514	0.018922	0.025211	0.021962	0.020715	0.025656	0.022931	0.027453	0.027338	0.029856	0.029989	0.022597	0.021731	0.021068	0.017157	0.021895	0.026718	0.016798	0.018643	0.02667	0.025978	0.032872	0.025065	0.030591	0.031812	0.028806	0.029078	0.021715	0.023145	0.016728	0.022498	0.018009	0.021516	0.024063	0.022733	0.025656	0.03015	0.033196	0.036179	0.051789	0.074	0.018999	0.047266	0.10566	0.055881	0.064472	0.071505	0.078765	0.082506	0.10756	0.10651	0.12673	0.16386	0.16763	0.18287	0.20644	0.22388	0.18314	0.19674	0.16315	0.15175	0.13492	0.11607	0.094233	0.083605	0.071348	0.057961	0.057579	0.052495	0.038943	0.032133	0.027446	0.020917	0.021183	0.021999	0.019939	0.01663	0.016683	0.015078	0.014391	0.016544	0.017845	0.017465	0.012628	0.017246	0.012877	0.019056	0.019231	0.012619	0.024337	0.024338	0.022527	0.02028	0.0287	0.033346	0.034471	0.036016	0.04332	0.047431	0.060355	0.059789	0.065135	0.062039	0.071571	0.070575	0.072399	0.073127	0.082541	0.081027	0.084445	0.10533	0.080993	0.059026	0.055742	0.047302	0.043017	0.036781	0.034188	0.030814	0.028955	0.029474	0.020543	0.02469	0.027334
0.030037	0.026445	0.01778	0.018887	0.023407	0.0062086	0.0091364	0.038335	0.055444	0.024472	0.10027	0.033919	0.028927	0.034354	0.034813	0.027697	0.010041	0.017075	0.015806	0.016862	0.020341	0.01186	0.014661	0.013872	0.019881	0.029815	0.017941	0.019666	0.025194	0.020668	0.018534	0.024326	0.025198	0.030939	0.015276	0.020208	0.013666	0.0044195	0.020703	0.024427	0.028571	0.042799	0.031659	0.021947	0.057058	0.083457	0.041109	0.043231	0.047738	0.055774	0.066845	0.066166	0.079837	0.09031	0.099708	0.11637	0.13439	0.14326	0.15171	0.16783	0.165	0.17141	0.16307	0.15232	0.14648	0.13571	0.10946	0.10245	0.08031	0.079762	0.068436	0.054689	0.043904	0.042872	0.034877	0.028342	0.029488	0.019698	0.017316	0.022371	0.016705	0.017399	0.016328	0.015782	0.016267	0.015185	0.015165	0.016715	0.018901	0.018205	0.016142	0.019068	0.036957	0.017326	0.021226	0.023515	0.026133	0.029436	0.031018	0.03453	0.032918	0.041873	0.048938	0.056733	0.048411	0.069278	0.074042	0.086282	0.057208	0.081523	0.081451	0.086283	0.084343	0.079194	0.087538	0.076696	0.067982	0.065714	0.059097	0.04397	0.044124	0.038901	0.032909	0.040798	0.024666	0.027227	0.024863	0.026196
0.036767	0.019351	0.0463	0.024289	0.02972	0.020749	0.019723	0.021077	0.025923	0.024753	0.02762	0.030742	0.034419	0.037038	0.030706	0.023536	0.02191	0.016704	0.021582	0.017935	0.020258	0.020261	0.019617	0.019133	0.021309	0.019959	0.018153	0.023394	0.021065	0.018011	0.017731	0.017359	0.016323	0.015333	0.01818	0.017592	0.019149	0.019699	0.018896	0.022999	0.034215	0.043944	0.044877	0.030273	0.045652	0.042944	0.043653	0.043857	0.045299	0.050041	0.051982	0.057306	0.074293	0.070163	0.091791	0.11516	0.10795	0.11925	0.12638	0.12807	0.1244	0.12943	0.12836	0.12226	0.11712	0.1024	0.082482	0.10608	0.081167	0.066317	0.056918	0.048307	0.045443	0.02984	0.028603	0.030644	0.025005	0.020729	0.020744	0.018365	0.020539	0.017838	0.015866	0.017019	0.012869	0.014392	0.01545	0.013244	0.013783	0.015285	0.015163	0.016169	0.019742	0.024378	0.026289	0.027165	0.031976	0.033309	0.042987	0.041907	0.048819	0.053061	0.058637	0.066829	0.078847	0.085484	0.097685	0.097407	0.10446	0.098078	0.1067	0.10133	0.099341	0.097713	0.09762	0.086909	0.0083073	0.09697	0.070689	0.065383	0.047282	0.04353	0.036447	0.031635	0.03618	0.025506	0.024605	0.027031
0.063882	0.07804	0.032085	0.021418	0.019812	0.021612	0.023919	0.018421	0.02452	0.033121	0.010043	0.027712	0.026338	0.030874	0.027722	0.024853	0.020708	0.020337	0.020298	0.019308	0.017734	0.01636	0.018333	0.018411	0.016866	0.018715	0.01478	0.017496	0.016878	0.018219	0.016997	0.014508	0.015269	0.015912	0.015865	0.01582	0.016837	0.015661	0.027108	0.018291	0.026772	0.037286	0.032032	0.031051	0.034202	0.032622	0.045341	0.03427	0.040903	0.047527	0.042758	0.049429	0.059936	0.068709	0.076163	0.081	0.1004	0.095104	0.086461	0.11833	0.10867	0.11055	0.10454	0.10028	0.084455	0.057951	0.075611	0.060038	0.066395	0.044642	0.051135	0.042623	0.045017	0.034752	0.035023	0.02776	0.022864	0.017396	0.014619	0.016279	0.013694	0.015753	0.015986	0.012714	0.01386	0.018771	0.0142	0.014422	0.015128	0.014312	0.015819	0.020068	0.020186	0.022947	0.027281	0.03352	0.030671	0.0324	0.050888	0.050164	0.050704	0.055843	0.069314	0.083918	0.088109	0.10065	0.12463	0.11983	0.11364	0.13456	0.15485	0.13412	0.12623	0.13925	0.11925	0.10702	0.093784	0.1077	0.085391	0.062231	0.053377	0.046896	0.036993	0.036255	0.032924	0.027919	0.025267	0.030321
